Year,Month,Data source,PortRoute,Region,ArriveDepart,UnSamp_Total
2017,3,Unsampled,201,9,1,505
2017,3,Unsampled,201,9,1,525
2017,3,Unsampled,201,9,1,2832
2017,3,Unsampled,201,9,1,3
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,9,1,571
2017,3,Unsampled,201,9,1,165
2017,3,Unsampled,201,9,1,434
2017,3,Unsampled,201,9,1,1337
2017,3,Unsampled,201,9,1,4993
2017,3,Unsampled,201,9,1,750
2017,3,Unsampled,201,9,1,148
2017,3,Unsampled,201,1,1,181
2017,3,Unsampled,201,1,1,5115
2017,3,Unsampled,201,1,1,3255
2017,3,Unsampled,201,1,1,299
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,238
2017,3,Unsampled,201,1,1,4914
2017,3,Unsampled,201,1,1,357
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,4562
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,131
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,230
2017,3,Unsampled,201,1,1,121
2017,3,Unsampled,201,1,1,1163
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,4701
2017,3,Unsampled,201,1,1,1403
2017,3,Unsampled,201,1,1,5461
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,243
2017,3,Unsampled,201,1,1,739
2017,3,Unsampled,201,1,1,4865
2017,3,Unsampled,201,1,1,3149
2017,3,Unsampled,201,1,1,1829
2017,3,Unsampled,201,1,1,1575
2017,3,Unsampled,201,1,1,180
2017,3,Unsampled,201,1,1,4822
2017,3,Unsampled,201,1,1,159
2017,3,Unsampled,201,1,1,67
2017,3,Unsampled,201,1,1,118
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,5222
2017,3,Unsampled,201,1,1,1254
2017,3,Unsampled,201,8,1,0
2017,3,Unsampled,201,8,1,3572
2017,3,Unsampled,201,8,1,49
2017,3,Unsampled,201,8,1,0
2017,3,Unsampled,201,10,1,53
2017,3,Unsampled,201,10,1,3126
2017,3,Unsampled,201,1,1,5197
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,1,1,249
2017,3,Unsampled,201,1,1,0
2017,3,Unsampled,201,10,1,885
2017,3,Unsampled,201,10,1,2863
2017,3,Unsampled,201,4,1,0
2017,3,Unsampled,201,4,1,2182
2017,3,Unsampled,201,4,1,1433
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,2047
2017,3,Unsampled,241,1,1,475
2017,3,Unsampled,241,1,1,68
2017,3,Unsampled,241,1,1,544
2017,3,Unsampled,241,1,1,95
2017,3,Unsampled,241,1,1,2465
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,175
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,1293
2017,3,Unsampled,241,1,1,99
2017,3,Unsampled,241,1,1,705
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,239
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,437
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,3651
2017,3,Unsampled,241,1,1,469
2017,3,Unsampled,241,1,1,1213
2017,3,Unsampled,241,9,1,2425
2017,3,Unsampled,241,9,1,1044
2017,3,Unsampled,241,9,1,1811
2017,3,Unsampled,241,9,1,3745
2017,3,Unsampled,241,9,1,0
2017,3,Unsampled,241,9,1,2651
2017,3,Unsampled,241,9,1,51
2017,3,Unsampled,241,9,1,240
2017,3,Unsampled,241,9,1,1023
2017,3,Unsampled,241,9,1,1007
2017,3,Unsampled,241,9,1,1230
2017,3,Unsampled,241,9,1,4289
2017,3,Unsampled,241,9,1,626
2017,3,Unsampled,241,9,1,0
2017,3,Unsampled,241,9,1,1695
2017,3,Unsampled,241,1,1,982
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,2216
2017,3,Unsampled,241,1,1,3156
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,1451
2017,3,Unsampled,241,1,1,949
2017,3,Unsampled,241,1,1,4181
2017,3,Unsampled,241,1,1,872
2017,3,Unsampled,241,1,1,147
2017,3,Unsampled,241,1,1,431
2017,3,Unsampled,241,1,1,229
2017,3,Unsampled,241,1,1,774
2017,3,Unsampled,241,1,1,346
2017,3,Unsampled,241,1,1,97
2017,3,Unsampled,241,1,1,2372
2017,3,Unsampled,241,1,1,140
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,315
2017,3,Unsampled,241,1,1,541
2017,3,Unsampled,241,1,1,186
2017,3,Unsampled,241,1,1,794
2017,3,Unsampled,241,1,1,148
2017,3,Unsampled,241,1,1,166
2017,3,Unsampled,241,1,1,2430
2017,3,Unsampled,241,1,1,1586
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,996
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,1,1,0
2017,3,Unsampled,241,8,1,0
2017,3,Unsampled,241,1,1,1507
2017,3,Unsampled,241,1,1,1366
2017,3,Unsampled,241,1,1,1153
2017,3,Unsampled,241,1,1,539
2017,3,Unsampled,241,10,1,301
2017,3,Unsampled,241,1,1,466
2017,3,Unsampled,241,10,1,0
2017,3,Unsampled,241,4,1,149
2017,3,Unsampled,241,4,1,1237
2017,3,Unsampled,241,7,1,4538
2017,3,Unsampled,241,7,1,215
2017,3,Unsampled,241,9,1,643
2017,3,Unsampled,211,4,1,641
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,374
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,639
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,1149
2017,3,Unsampled,211,1,1,2586
2017,3,Unsampled,211,1,1,3946
2017,3,Unsampled,211,1,1,116
2017,3,Unsampled,211,1,1,56
2017,3,Unsampled,211,1,1,694
2017,3,Unsampled,211,1,1,3991
2017,3,Unsampled,211,1,1,265
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,2361
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,536
2017,3,Unsampled,211,9,1,454
2017,3,Unsampled,211,9,1,20
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,9,1,670
2017,3,Unsampled,211,9,1,734
2017,3,Unsampled,211,9,1,0
2017,3,Unsampled,211,9,1,1048
2017,3,Unsampled,211,9,1,1301
2017,3,Unsampled,211,9,1,951
2017,3,Unsampled,211,9,1,3924
2017,3,Unsampled,211,9,1,0
2017,3,Unsampled,211,9,1,1192
2017,3,Unsampled,211,4,1,1025
2017,3,Unsampled,211,1,1,463
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,193
2017,3,Unsampled,211,1,1,177
2017,3,Unsampled,211,1,1,3114
2017,3,Unsampled,211,1,1,1289
2017,3,Unsampled,211,1,1,137
2017,3,Unsampled,211,1,1,2723
2017,3,Unsampled,211,1,1,0
2017,3,Unsampled,211,1,1,1039
2017,3,Unsampled,211,8,1,138
2017,3,Unsampled,211,8,1,0
2017,3,Unsampled,211,8,1,77
2017,3,Unsampled,211,10,1,886
2017,3,Unsampled,211,10,1,0
2017,3,Unsampled,211,1,1,68
2017,3,Unsampled,211,10,1,3840
2017,3,Unsampled,211,10,1,663
2017,3,Unsampled,211,4,1,2065
2017,3,Unsampled,211,4,1,3731
2017,3,Unsampled,211,2,1,80
2017,3,Unsampled,211,2,1,0
2017,3,Unsampled,211,2,1,207
2017,3,Unsampled,211,7,1,1843
2017,3,Unsampled,211,7,1,939
2017,3,Unsampled,211,7,1,1106
2017,3,Unsampled,211,7,1,1612
2017,3,Unsampled,211,7,1,11
2017,3,Unsampled,211,7,1,692
2017,3,Unsampled,211,9,1,154
2017,3,Unsampled,221,3,1,1145
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,210
2017,3,Unsampled,221,9,1,4469
2017,3,Unsampled,221,9,1,0
2017,3,Unsampled,221,9,1,1521
2017,3,Unsampled,221,9,1,2717
2017,3,Unsampled,221,9,1,1193
2017,3,Unsampled,221,9,1,1837
2017,3,Unsampled,221,9,1,3124
2017,3,Unsampled,221,9,1,2514
2017,3,Unsampled,221,9,1,4992
2017,3,Unsampled,221,9,1,152
2017,3,Unsampled,221,9,1,1395
2017,3,Unsampled,221,9,1,1383
2017,3,Unsampled,221,9,1,0
2017,3,Unsampled,221,4,1,1788
2017,3,Unsampled,221,4,1,2113
2017,3,Unsampled,221,1,1,1415
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,0
2017,3,Unsampled,221,1,1,366
2017,3,Unsampled,221,8,1,0
2017,3,Unsampled,221,8,1,0
2017,3,Unsampled,221,10,1,1272
2017,3,Unsampled,221,10,1,0
2017,3,Unsampled,221,4,1,1659
2017,3,Unsampled,221,4,1,1103
2017,3,Unsampled,221,4,1,1657
2017,3,Unsampled,221,2,1,58
2017,3,Unsampled,221,2,1,584
2017,3,Unsampled,221,7,1,595
2017,3,Unsampled,221,7,1,1078
2017,3,Unsampled,221,7,1,2061
2017,3,Unsampled,221,7,1,1162
2017,3,Unsampled,221,7,1,2658
2017,3,Unsampled,221,7,1,1159
2017,3,Unsampled,221,7,1,4256
2017,3,Unsampled,221,7,1,0
2017,3,Unsampled,221,3,1,2998
2017,3,Unsampled,221,9,1,2903
2017,3,Unsampled,221,6,1,3898
2017,3,Unsampled,231,1,1,625
2017,3,Unsampled,231,1,1,100
2017,3,Unsampled,231,1,1,0
2017,3,Unsampled,231,1,1,45
2017,3,Unsampled,231,1,1,467
2017,3,Unsampled,231,1,1,0
2017,3,Unsampled,231,1,1,0
2017,3,Unsampled,231,1,1,3867
2017,3,Unsampled,231,1,1,2701
2017,3,Unsampled,231,1,1,140
2017,3,Unsampled,231,1,1,0
2017,3,Unsampled,231,1,1,159
2017,3,Unsampled,231,1,1,647
2017,3,Unsampled,231,1,1,1364
2017,3,Unsampled,231,9,1,3581
2017,3,Unsampled,231,9,1,780
2017,3,Unsampled,231,9,1,0
2017,3,Unsampled,231,9,1,1443
2017,3,Unsampled,231,9,1,2830
2017,3,Unsampled,231,9,1,531
2017,3,Unsampled,231,9,1,1991
2017,3,Unsampled,231,9,1,0
2017,3,Unsampled,231,9,1,0
2017,3,Unsampled,231,9,1,179
2017,3,Unsampled,231,9,1,5480
2017,3,Unsampled,231,9,1,0
2017,3,Unsampled,231,9,1,180
2017,3,Unsampled,231,1,1,1801
2017,3,Unsampled,231,1,1,191
2017,3,Unsampled,231,1,1,117
2017,3,Unsampled,231,1,1,494
2017,3,Unsampled,231,1,1,451
2017,3,Unsampled,231,1,1,671
2017,3,Unsampled,231,1,1,0
2017,3,Unsampled,231,1,1,543
2017,3,Unsampled,231,8,1,38
2017,3,Unsampled,231,1,1,541
2017,1,Unsampled,121,3,2,0
2017,1,Unsampled,121,1,2,1615
2017,1,Unsampled,121,1,2,2171
2017,1,Unsampled,121,1,2,1082
2017,1,Unsampled,121,1,2,987
2017,1,Unsampled,121,1,2,846
2017,1,Unsampled,121,1,2,1027
2017,1,Unsampled,121,1,2,1690
2017,1,Unsampled,121,9,2,1926
2017,1,Unsampled,121,1,2,2258
2017,1,Unsampled,121,1,2,2089
2017,1,Unsampled,121,1,2,975
2017,1,Unsampled,121,10,2,6
2017,1,Unsampled,121,4,2,56
2017,1,Unsampled,121,2,2,0
2017,1,Unsampled,121,2,2,125
2017,1,Unsampled,121,2,2,0
2017,1,Unsampled,131,4,2,232
2017,1,Unsampled,131,3,2,132
2017,1,Unsampled,131,3,2,0
2017,1,Unsampled,131,3,2,164
2017,1,Unsampled,131,4,2,0
2017,1,Unsampled,131,4,2,0
2017,1,Unsampled,131,4,2,890
2017,1,Unsampled,131,1,2,0
2017,1,Unsampled,131,1,2,1045
2017,1,Unsampled,131,9,2,84
2017,1,Unsampled,131,9,2,1247
2017,1,Unsampled,131,1,2,251
2017,1,Unsampled,131,2,2,0
2017,1,Unsampled,131,2,2,0
2017,1,Unsampled,131,2,2,0
2017,1,Unsampled,131,7,2,78
2017,1,Unsampled,131,7,2,831
2017,1,Unsampled,131,3,2,0
2017,1,Unsampled,131,3,2,222
2017,1,Unsampled,131,6,2,185
2017,1,Unsampled,141,3,2,358
2017,1,Unsampled,141,4,2,156
2017,1,Unsampled,141,1,2,5052
2017,1,Unsampled,141,1,2,3671
2017,1,Unsampled,141,1,2,1986
2017,1,Unsampled,141,1,2,2744
2017,1,Unsampled,141,1,2,119
2017,1,Unsampled,141,1,2,116
2017,1,Unsampled,141,7,2,491
2017,1,Unsampled,141,7,2,126
2017,1,Unsampled,141,7,2,40
2017,1,Unsampled,141,3,2,193
2017,1,Unsampled,151,4,2,174
2017,1,Unsampled,151,3,2,69
2017,1,Unsampled,151,3,2,0
2017,1,Unsampled,151,3,2,113
2017,1,Unsampled,151,4,2,0
2017,1,Unsampled,151,4,2,1561
2017,1,Unsampled,151,1,2,0
2017,1,Unsampled,151,1,2,442
2017,1,Unsampled,151,1,2,1521
2017,1,Unsampled,151,1,2,1016
2017,1,Unsampled,151,1,2,1254
2017,1,Unsampled,151,1,2,2407
2017,1,Unsampled,151,1,2,904
2017,1,Unsampled,151,1,2,2116
2017,1,Unsampled,151,1,2,968
2017,1,Unsampled,151,1,2,1576
2017,1,Unsampled,151,1,2,1554
2017,1,Unsampled,151,1,2,913
2017,1,Unsampled,151,1,2,1123
2017,1,Unsampled,151,1,2,475
2017,1,Unsampled,151,1,2,1481
2017,1,Unsampled,151,1,2,2514
2017,1,Unsampled,151,1,2,1212
2017,1,Unsampled,151,1,2,0
2017,1,Unsampled,151,9,2,3969
2017,1,Unsampled,151,1,2,1275
2017,1,Unsampled,151,1,2,1143
2017,1,Unsampled,151,1,2,984
2017,1,Unsampled,151,1,2,1882
2017,1,Unsampled,151,1,2,2515
2017,1,Unsampled,151,1,2,592
2017,1,Unsampled,151,8,2,0
2017,1,Unsampled,151,10,2,961
2017,1,Unsampled,151,10,2,0
2017,1,Unsampled,151,2,2,0
2017,1,Unsampled,151,7,2,133
2017,1,Unsampled,151,7,2,303
2017,1,Unsampled,151,7,2,126
2017,1,Unsampled,151,7,2,352
2017,1,Unsampled,151,7,2,0
2017,1,Unsampled,151,7,2,237
2017,1,Unsampled,151,3,2,135
2017,1,Unsampled,151,6,2,0
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,3,2,297
2017,1,Unsampled,191,4,2,245
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,200
2017,1,Unsampled,191,1,2,557
2017,1,Unsampled,191,1,2,848
2017,1,Unsampled,191,1,2,535
2017,1,Unsampled,191,1,2,535
2017,1,Unsampled,191,1,2,1678
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,6
2017,1,Unsampled,191,1,2,32
2017,1,Unsampled,191,1,2,385
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,134
2017,1,Unsampled,191,1,2,408
2017,1,Unsampled,191,1,2,60
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,214
2017,1,Unsampled,191,1,2,589
2017,1,Unsampled,191,1,2,907
2017,1,Unsampled,191,1,2,370
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,226
2017,1,Unsampled,191,9,2,907
2017,1,Unsampled,191,9,2,1674
2017,1,Unsampled,191,9,2,1207
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,406
2017,1,Unsampled,191,9,2,999
2017,1,Unsampled,191,9,2,416
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,0
2017,1,Unsampled,191,9,2,2620
2017,1,Unsampled,191,9,2,598
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,75
2017,1,Unsampled,191,1,2,880
2017,1,Unsampled,191,1,2,1798
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,1937
2017,1,Unsampled,191,1,2,121
2017,1,Unsampled,191,1,2,883
2017,1,Unsampled,191,1,2,4796
2017,1,Unsampled,191,1,2,123
2017,1,Unsampled,191,1,2,558
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,0
2017,1,Unsampled,191,1,2,111
2017,1,Unsampled,191,1,2,3891
2017,1,Unsampled,191,8,2,0
2017,1,Unsampled,191,10,2,0
2017,1,Unsampled,191,10,2,0
2017,1,Unsampled,191,10,2,448
2017,1,Unsampled,191,4,2,495
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,4,2,0
2017,1,Unsampled,191,7,2,0
2017,1,Unsampled,191,7,2,0
2017,1,Unsampled,191,7,2,0
2017,1,Unsampled,191,7,2,0
2017,1,Unsampled,191,7,2,0
2017,1,Unsampled,191,7,2,1667
2017,1,Unsampled,191,7,2,988
2017,1,Unsampled,191,3,2,640
2017,1,Unsampled,181,4,2,1142
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,4,2,2979
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,79
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,3949
2017,1,Unsampled,181,1,2,447
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,100
2017,1,Unsampled,181,1,2,672
2017,1,Unsampled,181,1,2,1352
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,1927
2017,1,Unsampled,181,1,2,155
2017,1,Unsampled,181,1,2,2076
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,345
2017,1,Unsampled,181,1,2,283
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,61
2017,1,Unsampled,181,1,2,324
2017,1,Unsampled,181,1,2,221
2017,1,Unsampled,181,1,2,39
2017,1,Unsampled,181,1,2,2399
2017,1,Unsampled,181,1,2,484
2017,1,Unsampled,181,1,2,1367
2017,1,Unsampled,181,1,2,363
2017,1,Unsampled,181,1,2,1274
2017,1,Unsampled,181,9,2,697
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,9,2,113
2017,1,Unsampled,181,9,2,380
2017,1,Unsampled,181,9,2,183
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,1,2,806
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,9,2,93
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,9,2,598
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,9,2,1952
2017,1,Unsampled,181,9,2,267
2017,1,Unsampled,181,9,2,422
2017,1,Unsampled,181,9,2,261
2017,1,Unsampled,181,9,2,0
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,1,2,259
2017,1,Unsampled,181,1,2,224
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,68
2017,1,Unsampled,181,1,2,878
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,1344
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,899
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,2804
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,0
2017,1,Unsampled,181,1,2,131
2017,1,Unsampled,181,1,2,198
2017,1,Unsampled,181,8,2,0
2017,1,Unsampled,181,10,2,0
2017,1,Unsampled,181,1,2,1892
2017,1,Unsampled,181,10,2,340
2017,1,Unsampled,181,10,2,0
2017,1,Unsampled,181,10,2,146
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,4,2,0
2017,1,Unsampled,181,2,2,0
2017,1,Unsampled,181,2,2,0
2017,1,Unsampled,181,2,2,0
2017,1,Unsampled,181,7,2,0
2017,1,Unsampled,181,7,2,0
2017,1,Unsampled,181,7,2,49
2017,1,Unsampled,181,9,2,407
2017,1,Unsampled,181,6,2,0
2017,1,Unsampled,181,7,2,0
2017,1,Unsampled,181,7,2,0
2017,1,Unsampled,181,7,2,0
2017,1,Unsampled,201,1,2,3207
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,108
2017,1,Unsampled,201,1,2,133
2017,1,Unsampled,201,1,2,452
2017,1,Unsampled,201,1,2,291
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,190
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,3740
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,163
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,91
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,380
2017,1,Unsampled,201,1,2,214
2017,1,Unsampled,201,1,2,298
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,3036
2017,1,Unsampled,201,1,2,798
2017,1,Unsampled,201,1,2,2571
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,158
2017,1,Unsampled,201,1,2,614
2017,1,Unsampled,201,1,2,178
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,9,2,4050
2017,1,Unsampled,201,9,2,0
2017,1,Unsampled,201,9,2,0
2017,1,Unsampled,201,9,2,4441
2017,1,Unsampled,201,9,2,0
2017,1,Unsampled,201,9,2,160
2017,1,Unsampled,201,9,2,628
2017,1,Unsampled,201,9,2,615
2017,1,Unsampled,201,9,2,1904
2017,1,Unsampled,201,1,2,536
2017,1,Unsampled,201,9,2,1404
2017,1,Unsampled,201,9,2,1156
2017,1,Unsampled,201,9,2,0
2017,1,Unsampled,201,9,2,455
2017,1,Unsampled,201,1,2,269
2017,1,Unsampled,201,9,2,2517
2017,1,Unsampled,201,9,2,2025
2017,1,Unsampled,201,9,2,2463
2017,1,Unsampled,201,9,2,4562
2017,1,Unsampled,201,9,2,0
2017,1,Unsampled,201,9,2,2510
2017,1,Unsampled,201,1,2,4839
2017,1,Unsampled,201,1,2,318
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,141
2017,1,Unsampled,201,1,2,1961
2017,1,Unsampled,201,1,2,169
2017,1,Unsampled,201,1,2,1698
2017,1,Unsampled,201,1,2,4601
2017,1,Unsampled,201,1,2,602
2017,1,Unsampled,201,1,2,1582
2017,1,Unsampled,201,1,2,135
2017,1,Unsampled,201,1,2,247
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,4670
2017,1,Unsampled,201,1,2,534
2017,1,Unsampled,201,1,2,176
2017,1,Unsampled,201,1,2,1261
2017,1,Unsampled,201,1,2,3533
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,349
2017,1,Unsampled,201,1,2,234
2017,1,Unsampled,201,1,2,1111
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,231
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,1402
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,780
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,147
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,463
2017,1,Unsampled,201,1,2,4896
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,8,2,0
2017,1,Unsampled,201,8,2,146
2017,1,Unsampled,201,10,2,0
2017,1,Unsampled,201,10,2,3574
2017,1,Unsampled,201,1,2,4429
2017,1,Unsampled,201,1,2,2998
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,0
2017,1,Unsampled,201,1,2,123
2017,1,Unsampled,201,10,2,52
2017,1,Unsampled,201,10,2,0
2017,1,Unsampled,201,10,2,0
2017,1,Unsampled,201,4,2,4324
2017,1,Unsampled,201,4,2,0
2017,1,Unsampled,201,4,2,0
2017,1,Unsampled,201,4,2,0
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,121
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,574
2017,1,Unsampled,241,1,2,3736
2017,1,Unsampled,241,1,2,79
2017,1,Unsampled,241,1,2,507
2017,1,Unsampled,241,1,2,3618
2017,1,Unsampled,241,1,2,247
2017,1,Unsampled,241,1,2,1157
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,244
2017,1,Unsampled,241,1,2,503
2017,1,Unsampled,241,1,2,1910
2017,1,Unsampled,241,1,2,608
2017,1,Unsampled,241,9,2,739
2017,1,Unsampled,241,9,2,2784
2017,1,Unsampled,241,9,2,0
2017,1,Unsampled,241,9,2,1277
2017,1,Unsampled,241,9,2,1548
2017,1,Unsampled,241,9,2,421
2017,1,Unsampled,241,9,2,0
2017,1,Unsampled,241,9,2,2293
2017,1,Unsampled,241,9,2,164
2017,1,Unsampled,241,9,2,1745
2017,1,Unsampled,241,9,2,124
2017,1,Unsampled,241,9,2,626
2017,1,Unsampled,241,9,2,572
2017,1,Unsampled,241,1,2,1022
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,869
2017,1,Unsampled,241,1,2,898
2017,1,Unsampled,241,1,2,337
2017,1,Unsampled,241,1,2,800
2017,1,Unsampled,241,1,2,1254
2017,1,Unsampled,241,1,2,3386
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,158
2017,1,Unsampled,241,1,2,183
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,628
2017,1,Unsampled,241,1,2,536
2017,1,Unsampled,241,1,2,291
2017,1,Unsampled,241,1,2,812
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,267
2017,1,Unsampled,241,1,2,168
2017,1,Unsampled,241,1,2,1195
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,276
2017,1,Unsampled,241,1,2,443
2017,1,Unsampled,241,1,2,957
2017,1,Unsampled,241,1,2,139
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,168
2017,1,Unsampled,241,1,2,2943
2017,1,Unsampled,241,10,2,0
2017,1,Unsampled,241,1,2,112
2017,1,Unsampled,241,1,2,0
2017,1,Unsampled,241,1,2,2604
