YEAR,MONTH,DATASOURCE,PORTROUTE,WEEKDAY,ARRIVEDEPART,AM_PM_NIGHT,SAMPINTERVAL,MIGTOTAL,ORDTOTAL
2017,3,Non Response,133,1,2,2,0,0,0
2017,3,Non Response,133,2,2,2,0,0,0
2017,3,Non Response,141,1,2,1,0,101,0
2017,3,Non Response,141,2,2,1,0,0,0
2017,3,Non Response,141,1,2,2,0,86,0
2017,3,Non Response,141,2,2,2,0,132,0
2017,3,Non Response,142,1,2,1,0,0,0
2017,3,Non Response,142,2,2,1,0,0,0
2017,3,Non Response,142,1,2,2,0,0,0
2017,3,Non Response,142,2,2,2,0,0,0
2017,3,Non Response,143,1,2,1,0,0,0
2017,3,Non Response,143,2,2,1,0,0,0
2017,3,Non Response,143,1,2,2,0,0,0
2017,3,Non Response,143,2,2,2,0,0,0
2017,3,Non Response,150,1,2,1,0,0,0
2017,3,Non Response,150,2,2,1,0,0,0
2017,3,Non Response,150,1,2,2,0,0,0
2017,3,Non Response,150,2,2,2,0,0,0
2017,3,Non Response,151,1,2,1,0,76,0
2017,3,Non Response,151,2,2,1,0,32,0
2017,3,Non Response,151,1,2,2,0,11,0
2017,3,Non Response,151,2,2,2,0,1,0
2017,3,Non Response,152,1,2,1,0,26,0
2017,3,Non Response,152,2,2,1,0,34,0
2017,3,Non Response,152,1,2,2,0,17,0
2017,3,Non Response,152,2,2,2,0,0,0
2017,3,Non Response,153,1,2,1,0,0,0
2017,3,Non Response,153,2,2,1,0,0,0
2017,3,Non Response,154,1,2,1,0,0,0
2017,3,Non Response,154,2,2,1,0,0,0
2017,3,Non Response,154,2,2,2,0,0,0
2017,3,Non Response,154,1,2,2,0,0,0
2017,3,Non Response,160,1,2,1,0,0,0
2017,3,Non Response,160,2,2,1,0,0,0
2017,3,Non Response,160,1,2,2,0,0,0
2017,3,Non Response,160,2,2,2,0,0,0
2017,3,Non Response,161,1,2,1,0,0,0
2017,3,Non Response,161,2,2,1,0,0,0
2017,3,Non Response,161,1,2,2,0,0,0
2017,3,Non Response,161,2,2,2,0,0,0
2017,3,Non Response,162,1,2,1,0,0,0
2017,3,Non Response,162,2,2,1,0,0,0
2017,3,Non Response,162,1,2,2,0,0,0
2017,3,Non Response,162,2,2,2,0,0,0
2017,3,Non Response,163,1,2,1,0,0,0
2017,3,Non Response,163,2,2,1,0,0,0
2017,3,Non Response,163,1,2,2,0,0,0
2017,3,Non Response,163,2,2,2,0,0,0
2017,3,Non Response,164,1,2,1,0,0,0
2017,3,Non Response,164,2,2,1,0,0,0
2017,3,Non Response,164,1,2,2,0,0,0
2017,3,Non Response,164,2,2,2,0,0,0
2017,3,Non Response,165,1,2,1,0,12,0
2017,3,Non Response,165,2,2,1,0,0,0
2017,3,Non Response,165,1,2,2,0,2,0
2017,3,Non Response,165,2,2,2,0,0,0
2017,3,Non Response,181,1,2,1,0,430,0
2017,3,Non Response,181,2,2,1,0,0,0
2017,3,Non Response,181,1,2,2,0,92,0
2017,3,Non Response,181,2,2,2,0,181,0
2017,3,Non Response,189,1,2,1,0,0,0
2017,3,Non Response,189,2,2,1,0,0,0
2017,3,Non Response,189,1,2,2,0,0,0
2017,3,Non Response,189,2,2,2,0,0,0
2017,3,Non Response,191,1,2,1,0,234,0
2017,3,Non Response,191,2,2,1,0,496,0
2017,3,Non Response,191,1,2,2,0,172,0
2017,3,Non Response,191,2,2,2,0,272,0
2017,3,Non Response,192,1,2,1,0,0,0
2017,3,Non Response,192,2,2,1,0,0,0
2017,3,Non Response,192,1,2,2,0,0,0
2017,3,Non Response,192,2,2,2,0,0,0
2017,3,Non Response,199,1,2,1,0,0,0
2017,3,Non Response,199,2,2,1,0,0,0
2017,3,Non Response,199,1,2,2,0,0,0
2017,3,Non Response,199,2,2,2,0,0,0
2017,3,Non Response,201,1,2,1,0,428,0
2017,3,Non Response,201,2,2,1,0,0,0
2017,3,Non Response,201,1,2,2,0,293,0
2017,3,Non Response,201,2,2,2,0,289,0
2017,3,Non Response,211,1,2,1,0,142,0
2017,3,Non Response,211,2,2,1,0,0,0
2017,3,Non Response,211,1,2,2,0,196,0
2017,3,Non Response,211,2,2,2,0,0,0
2017,3,Non Response,213,1,2,1,0,305,0
2017,3,Non Response,213,2,2,1,0,170,0
2017,3,Non Response,213,1,2,2,0,0,0
2017,3,Non Response,213,2,2,2,0,0,0
2017,3,Non Response,219,1,2,1,0,0,0
2017,3,Non Response,219,2,2,1,0,0,0
2017,3,Non Response,219,1,2,2,0,0,0
2017,3,Non Response,219,2,2,2,0,0,0
2017,3,Non Response,221,1,2,1,0,6,0
2017,3,Non Response,221,2,2,1,0,0,0
2017,3,Non Response,221,1,2,2,0,0,0
2017,3,Non Response,221,2,2,2,0,3,0
2017,3,Non Response,223,1,2,1,0,9,0
2017,3,Non Response,223,1,2,2,0,0,0
2017,3,Non Response,223,2,2,1,0,6,0
2017,3,Non Response,223,2,2,2,0,0,0
2017,3,Non Response,231,1,2,1,0,137,0
2017,3,Non Response,231,2,2,1,0,0,0
2017,3,Non Response,231,1,2,2,0,85,0
2017,3,Non Response,231,2,2,2,0,0,0
2017,3,Non Response,241,1,2,1,0,126,0
2017,3,Non Response,241,2,2,1,0,0,0
2017,3,Non Response,241,1,2,2,0,42,0
2017,3,Non Response,241,2,2,2,0,7,0
2017,3,Non Response,311,1,2,1,0,181,0
2017,3,Non Response,311,2,2,1,0,0,0
2017,3,Non Response,311,1,2,2,0,0,0
2017,3,Non Response,311,2,2,2,0,168,0
2017,3,Non Response,321,1,2,1,0,0,0
2017,3,Non Response,321,2,2,1,0,48,0
2017,3,Non Response,321,1,2,2,0,61,0
2017,3,Non Response,321,2,2,2,0,0,0
2017,3,Non Response,331,1,2,1,0,0,0
2017,3,Non Response,331,2,2,1,0,0,0
2017,3,Non Response,331,1,2,2,0,0,0
2017,3,Non Response,331,2,2,2,0,0,0
2017,3,Non Response,341,1,2,1,0,0,0
2017,3,Non Response,341,2,2,1,0,0,0
2017,3,Non Response,341,1,2,2,0,0,0
2017,3,Non Response,341,2,2,2,0,0,0
2017,3,Non Response,351,1,2,1,0,56,0
2017,3,Non Response,351,2,2,1,0,0,0
2017,3,Non Response,351,1,2,2,0,0,0
2017,3,Non Response,351,2,2,2,0,10,0
2017,3,Non Response,361,1,2,1,0,0,0
2017,3,Non Response,361,2,2,1,0,0,0
2017,3,Non Response,361,1,2,2,0,0,0
2017,3,Non Response,361,2,2,2,0,0,0
2017,3,Non Response,371,1,2,1,0,24,0
2017,3,Non Response,371,2,2,1,0,0,0
2017,3,Non Response,371,1,2,2,0,9,0
2017,3,Non Response,371,2,2,2,0,0,0
2017,3,Non Response,381,1,2,1,0,0,0
2017,3,Non Response,381,2,2,1,0,33,0
2017,3,Non Response,381,1,2,2,0,20,0
2017,3,Non Response,381,2,2,2,0,0,0
2017,3,Non Response,382,1,2,1,0,0,0
2017,3,Non Response,382,2,2,1,0,0,0
2017,3,Non Response,382,1,2,2,0,0,0
2017,3,Non Response,382,2,2,2,0,0,0
2017,3,Non Response,391,1,2,1,0,44,0
2017,3,Non Response,391,2,2,1,0,0,0
2017,3,Non Response,391,1,2,2,0,0,0
2017,3,Non Response,391,2,2,2,0,10,0
2017,3,Non Response,393,1,2,1,0,0,0
2017,3,Non Response,393,1,2,2,0,0,0
2017,3,Non Response,401,1,2,1,0,7,0
2017,3,Non Response,401,2,2,1,0,0,0
2017,3,Non Response,401,1,2,2,0,0,0
2017,3,Non Response,401,2,2,2,0,0,0
2017,3,Non Response,411,1,2,1,0,0,0
2017,3,Non Response,411,2,2,1,0,3,0
2017,3,Non Response,411,1,2,2,0,10,0
2017,3,Non Response,411,2,2,2,0,0,0
2017,3,Non Response,421,1,2,1,0,33,0
2017,3,Non Response,421,2,2,1,0,0,0
2017,3,Non Response,421,1,2,2,0,0,0
2017,3,Non Response,421,2,2,2,0,23,0
2017,3,Non Response,441,1,2,1,0,15,0
2017,3,Non Response,441,2,2,1,0,0,0
2017,3,Non Response,441,1,2,2,0,10,0
2017,3,Non Response,441,2,2,2,0,0,0
2017,3,Non Response,451,1,2,1,0,0,0
2017,3,Non Response,451,2,2,1,0,0,0
2017,3,Non Response,451,1,2,2,0,0,0
2017,3,Non Response,451,2,2,2,0,0,0
2017,3,Non Response,461,1,2,1,0,0,0
2017,3,Non Response,461,2,2,1,0,0,0
2017,3,Non Response,461,1,2,2,0,0,0
2017,3,Non Response,461,2,2,2,0,0,0
2017,3,Non Response,471,1,2,1,0,0,0
2017,3,Non Response,471,2,2,1,0,0,0
2017,3,Non Response,471,1,2,2,0,0,0
2017,3,Non Response,471,2,2,2,0,0,0
2017,3,Non Response,481,1,2,1,0,0,0
2017,3,Non Response,481,2,2,1,0,0,0
2017,3,Non Response,481,1,2,2,0,0,0
2017,3,Non Response,481,2,2,2,0,0,0
2017,3,Non Response,611,1,2,1,0,11,0
2017,3,Non Response,611,2,2,1,0,0,0
2017,3,Non Response,611,1,2,2,0,5,0
2017,3,Non Response,611,2,2,2,0,13,0
2017,3,Non Response,611,1,2,3,0,8,0
2017,3,Non Response,611,2,2,3,0,9,0
2017,3,Non Response,612,1,2,1,0,3,0
2017,3,Non Response,612,2,2,1,0,3,0
2017,3,Non Response,612,1,2,2,0,6,0
2017,3,Non Response,612,2,2,2,0,0,0
2017,3,Non Response,612,1,2,3,0,4,0
2017,3,Non Response,612,2,2,3,0,0,0
2017,3,Non Response,613,1,2,1,0,0,0
2017,3,Non Response,613,2,2,1,0,0,0
2017,3,Non Response,613,1,2,2,0,0,0
2017,3,Non Response,613,2,2,2,0,0,0
2017,3,Non Response,621,1,2,1,0,0,0
2017,3,Non Response,621,2,2,1,0,0,0
2017,3,Non Response,621,1,2,2,0,0,0
2017,3,Non Response,621,2,2,2,0,0,0
2017,3,Non Response,631,1,2,1,0,0,0
2017,3,Non Response,631,2,2,1,0,0,0
2017,3,Non Response,631,1,2,2,0,0,0
2017,3,Non Response,631,2,2,2,0,0,0
2017,3,Non Response,632,1,2,1,0,0,0
2017,3,Non Response,632,2,2,1,0,0,0
2017,3,Non Response,632,1,2,2,0,0,0
2017,3,Non Response,632,2,2,2,0,0,0
2017,3,Non Response,633,1,2,1,0,0,0
2017,3,Non Response,633,2,2,1,0,0,0
2017,3,Non Response,633,1,2,2,0,0,0
2017,3,Non Response,633,2,2,2,0,0,0
2017,3,Non Response,634,1,2,1,0,0,0
2017,3,Non Response,634,2,2,1,0,0,0
2017,3,Non Response,634,1,2,2,0,0,0
2017,3,Non Response,634,2,2,2,0,0,0
2017,3,Non Response,635,1,2,1,0,0,0
2017,3,Non Response,635,2,2,1,0,0,0
2017,3,Non Response,635,1,2,2,0,0,0
2017,3,Non Response,635,2,2,2,0,0,0
2017,3,Non Response,636,1,2,2,0,0,0
2017,3,Non Response,641,1,2,1,0,0,0
2017,3,Non Response,641,2,2,1,0,0,0
2017,3,Non Response,641,1,2,2,0,0,0
2017,3,Non Response,641,2,2,2,0,0,0
2017,3,Non Response,651,1,2,1,0,0,0
2017,3,Non Response,651,2,2,1,0,0,0
2017,3,Non Response,651,1,2,2,0,0,0
2017,3,Non Response,651,2,2,2,0,0,0
2017,3,Non Response,661,1,2,1,0,0,0
2017,3,Non Response,661,2,2,1,0,0,0
2017,3,Non Response,661,1,2,2,0,0,0
2017,3,Non Response,661,2,2,2,0,0,0
2017,3,Non Response,662,1,2,1,0,0,0
2017,3,Non Response,662,2,2,1,0,0,0
2017,3,Non Response,662,1,2,2,0,0,0
2017,3,Non Response,662,2,2,2,0,0,0
2017,3,Non Response,671,1,2,1,0,0,0
2017,3,Non Response,671,2,2,1,0,0,0
2017,3,Non Response,671,1,2,2,0,0,0
2017,3,Non Response,671,2,2,2,0,0,0
2017,3,Non Response,672,1,2,1,0,0,0
2017,3,Non Response,672,2,2,1,0,0,0
2017,3,Non Response,672,1,2,2,0,0,0
2017,3,Non Response,672,2,2,2,0,0,0
2017,3,Non Response,682,1,2,1,0,0,0
2017,3,Non Response,682,2,2,1,0,0,0
2017,3,Non Response,682,1,2,2,0,0,0
2017,3,Non Response,682,2,2,2,0,0,0
2017,3,Non Response,691,1,2,1,0,0,0
2017,3,Non Response,691,2,2,1,0,0,0
2017,3,Non Response,691,1,2,2,0,0,0
2017,3,Non Response,691,2,2,2,0,0,0
2017,3,Non Response,692,1,2,1,0,0,0
2017,3,Non Response,692,2,2,1,0,0,0
2017,3,Non Response,692,1,2,2,0,0,0
2017,3,Non Response,692,2,2,2,0,0,0
2017,3,Non Response,701,1,2,1,0,0,0
2017,3,Non Response,701,2,2,1,0,0,0
2017,3,Non Response,701,1,2,2,0,0,0
2017,3,Non Response,701,2,2,2,0,0,0
2017,3,Non Response,701,1,2,3,0,0,0
2017,3,Non Response,711,1,2,1,0,0,0
2017,3,Non Response,711,2,2,1,0,0,0
2017,3,Non Response,711,1,2,2,0,0,0
2017,3,Non Response,711,2,2,2,0,0,0
2017,3,Non Response,711,1,2,3,0,0,0
2017,3,Non Response,721,1,2,1,0,0,0
2017,3,Non Response,721,2,2,1,0,0,0
2017,3,Non Response,721,1,2,2,0,0,0
2017,3,Non Response,721,2,2,2,0,0,0
2017,3,Non Response,722,1,2,1,0,0,0
2017,3,Non Response,722,2,2,1,0,0,0
2017,3,Non Response,722,1,2,2,0,0,0
2017,3,Non Response,722,2,2,2,0,0,0
2017,3,Non Response,731,2,2,2,0,0,0
2017,3,Non Response,811,1,2,1,0,13,0
2017,3,Non Response,811,2,2,1,0,4,0
2017,3,Non Response,811,1,2,2,0,1,0
2017,3,Non Response,811,2,2,2,0,4,0
2017,3,Non Response,811,1,2,3,0,4,0
2017,3,Non Response,811,2,2,3,0,23,0
2017,3,Non Response,812,1,2,1,0,0,0
2017,3,Non Response,812,2,2,1,0,0,0
2017,3,Non Response,812,1,2,2,0,0,0
2017,3,Non Response,812,2,2,2,0,0,0
2017,3,Non Response,812,1,2,3,0,0,0
2017,3,Non Response,812,2,2,3,0,0,0
2017,3,Non Response,813,2,2,1,0,0,0
2017,3,Non Response,813,1,2,2,0,0,0
2017,3,Non Response,813,2,2,2,0,0,0
2017,3,Non Response,813,1,2,3,0,0,0
2017,3,Non Response,911,1,2,1,0,368,0
2017,3,Non Response,911,2,2,1,0,61,0
2017,3,Non Response,911,1,2,2,0,221,0
2017,3,Non Response,911,2,2,2,0,0,0
2017,3,Non Response,913,2,1,2,0,216,0
2017,3,Non Response,921,2,2,1,0,0,0
2017,3,Non Response,921,1,2,2,0,0,0
2017,3,Non Response,921,2,2,2,0,0,0
2017,3,Non Response,951,1,2,1,0,0,0
2017,3,Non Response,951,2,2,1,0,0,0
2017,3,Non Response,951,1,2,2,0,0,0
2017,3,Non Response,951,2,2,2,0,0,0
