,SERIAL,SHIFT_WT
8885,13057008,60.0
8886,13057009,60.0
8887,13057010,60.0
8888,13057011,60.0
8889,13057012,60.0
8890,13057013,60.0
8891,13057014,60.0
8892,13057015,60.0
8893,13057016,60.0
8894,13057017,60.0
8895,13057018,60.0
8896,13057019,60.0
8897,13057020,60.0
8898,13057021,60.0
8899,13057022,60.0
8900,13057023,60.0
8901,13057024,60.0
8902,13057025,60.0
8903,13057026,60.0
8904,13057027,60.0
8905,13057028,60.0
8906,13057029,60.0
8907,13057030,60.0
8908,13057031,60.0
8909,13057032,60.0
8910,13057033,60.0
8911,13057034,60.0
8912,13057035,60.0
8913,13057036,60.0
8914,13057037,60.0
8915,13057038,60.0
8916,13057039,60.0
8917,13057040,60.0
8918,13057041,60.0
8919,13057042,60.0
8920,13057043,60.0
8921,13057044,60.0
8922,13057045,60.0
8923,13057046,60.0
8924,13057047,60.0
8925,13057048,60.0
8926,13057049,60.0
8927,13057050,60.0
8928,13057051,60.0
8929,13057052,60.0
8930,13057053,60.0
8931,13057054,60.0
8932,13057055,60.0
8933,13057056,60.0
8934,13057057,60.0
8935,13057058,60.0
8936,13057059,60.0
8937,13057060,60.0
8938,13057061,60.0
8939,13057062,60.0
8940,13057063,60.0
8941,13057064,60.0
8942,13057065,60.0
8943,13057066,60.0
8944,13057067,60.0
8945,13057068,60.0
8946,13057069,60.0
8947,13057070,60.0
8948,13057071,60.0
8949,13057072,60.0
8950,13057073,60.0
8951,13057074,60.0
8952,13057075,60.0
8953,13057076,60.0
8954,13057077,60.0
8955,13057078,60.0
8956,13057079,60.0
8957,13057080,60.0
8958,13057081,60.0
8959,13057082,60.0
8960,13057083,60.0
8961,13057084,60.0
8962,13057085,60.0
8963,13057086,60.0
8964,13057087,60.0
8965,13057088,60.0
8966,13057089,60.0
8967,13057090,60.0
8968,13057091,60.0
8969,13057092,60.0
8970,13057093,60.0
8971,13057094,60.0
8972,13057095,60.0
8973,13057096,60.0
8974,13057097,60.0
8975,13057098,60.0
8976,13057099,60.0
8977,13057100,60.0
8978,13057101,60.0
8979,13057102,60.0
8980,13057103,60.0
8981,13057104,60.0
8982,13057105,60.0
8983,13057106,60.0
8984,13057107,60.0
8985,13057108,60.0
8986,13057109,60.0
8987,13057110,60.0
8988,13057111,60.0
8989,13057112,60.0
8990,13057113,60.0
8991,13057114,60.0
8992,13057115,60.0
8993,13057116,60.0
8994,13057117,60.0
8995,13057118,60.0
8996,13057119,60.0
8997,13057120,60.0
8998,13057121,60.0
8999,13057122,60.0
9000,13057123,60.0
9001,13057124,60.0
9002,13057125,60.0
9003,13057126,60.0
9004,13057127,60.0
9005,13057128,60.0
9006,13057129,60.0
9007,13057130,60.0
9008,13057131,60.0
9009,13057132,60.0
9010,13057133,60.0
9011,13057134,60.0
9012,13057135,60.0
9013,13057136,60.0
9014,13057137,60.0
9015,13057138,60.0
9016,13057139,60.0
9017,13057140,60.0
9018,13057141,60.0
9019,13057142,60.0
9020,13057143,60.0
9021,13057144,60.0
9022,13057145,60.0
9023,13057146,60.0
9024,13057147,60.0
9025,13057148,60.0
9026,13057149,60.0
9027,13057150,60.0
9028,13057151,60.0
9029,13057152,60.0
9030,13057153,60.0
9031,13057154,60.0
9032,13057155,60.0
9033,13057156,60.0
9034,13057157,60.0
9035,13057158,60.0
9036,13057159,60.0
9037,13057160,60.0
9038,13057161,60.0
9039,13057162,60.0
9040,13057163,60.0
9041,13057164,60.0
9042,13057165,60.0
9043,13057166,60.0
9044,13057167,60.0
9045,13057168,60.0
9046,13057169,60.0
9047,13057170,60.0
9048,13057171,60.0
9049,13057172,60.0
9050,13057173,60.0
9051,13057174,60.0
9052,13057175,60.0
9053,13057176,60.0
9054,13057177,60.0
4769,13058001,40.0
4770,13058002,40.0
4771,13058003,40.0
4772,13058004,40.0
4773,13058005,40.0
4774,13058006,40.0
4775,13058007,40.0
4776,13058008,40.0
4777,13058009,40.0
4778,13058010,40.0
4779,13058011,40.0
4780,13058012,40.0
4781,13058013,40.0
4782,13058014,40.0
4783,13058015,40.0
4784,13058016,40.0
4785,13058017,40.0
4786,13058018,40.0
4787,13058019,40.0
4788,13058020,40.0
4789,13058021,40.0
4790,13058022,40.0
4791,13058023,40.0
4792,13058024,40.0
4793,13058025,40.0
4794,13058026,40.0
4795,13058027,40.0
4796,13058028,40.0
4797,13058029,40.0
4798,13058030,40.0
4799,13058031,40.0
4800,13058032,40.0
4801,13058033,40.0
4802,13058034,40.0
4803,13058035,40.0
4804,13058036,40.0
4805,13058037,40.0
4806,13058038,40.0
4807,13058039,40.0
4808,13058040,40.0
4809,13058041,40.0
4810,13058042,40.0
4811,13058043,40.0
4812,13058044,40.0
4813,13058045,40.0
4814,13058046,40.0
4815,13058047,40.0
4816,13058048,40.0
4817,13058049,40.0
4818,13058050,40.0
4819,13058051,40.0
4820,13058052,40.0
4821,13058053,40.0
4822,13058054,40.0
4823,13058055,40.0
4824,13058056,40.0
4825,13058057,40.0
4826,13058058,40.0
4827,13058059,40.0
4828,13058060,40.0
4829,13058061,40.0
4830,13058062,40.0
4831,13058063,40.0
4832,13058064,40.0
4833,13058065,40.0
4834,13058066,40.0
4835,13058067,40.0
4836,13058068,40.0
4837,13058069,40.0
4838,13058070,40.0
4839,13058071,40.0
4840,13058072,40.0
9055,13059001,60.0
9056,13059002,60.0
9057,13059003,60.0
9058,13059004,60.0
9059,13059005,60.0
9060,13059006,60.0
9061,13059007,60.0
9062,13059008,60.0
9063,13059009,60.0
9064,13059010,60.0
9065,13059011,60.0
9066,13059012,60.0
9067,13059013,60.0
9068,13059014,60.0
9069,13059015,60.0
9070,13059016,60.0
9071,13059017,60.0
9072,13059018,60.0
9073,13059019,60.0
9074,13059020,60.0
9075,13059021,60.0
9076,13059022,60.0
9077,13059023,60.0
9078,13059024,60.0
9079,13059025,60.0
9080,13059026,60.0
9081,13059027,60.0
9082,13059028,60.0
9083,13059029,60.0
9084,13059030,60.0
9085,13059031,60.0
9086,13059032,60.0
9087,13059033,60.0
9088,13059034,60.0
9089,13059035,60.0
9090,13059036,60.0
9091,13059037,60.0
9092,13059038,60.0
9093,13059039,60.0
9094,13059040,60.0
9095,13059041,60.0
9096,13059042,60.0
9097,13059043,60.0
9098,13059044,60.0
9099,13059045,60.0
9100,13059046,60.0
9101,13059047,60.0
9102,13059048,60.0
9103,13059049,60.0
9104,13059050,60.0
9105,13059051,60.0
9106,13059052,60.0
9107,13059053,60.0
9108,13059054,60.0
9109,13059055,60.0
9110,13059056,60.0
9111,13059057,60.0
9112,13059058,60.0
9113,13059059,60.0
9114,13059060,60.0
9115,13059061,60.0
9116,13059062,60.0
9117,13059063,60.0
9118,13059064,60.0
9119,13059065,60.0
9120,13059066,60.0
9121,13059067,60.0
9122,13059068,60.0
9123,13059069,60.0
9124,13059070,60.0
9125,13059071,60.0
9126,13059072,60.0
9127,13059073,60.0
9128,13059074,60.0
9129,13059075,60.0
9130,13059076,60.0
9131,13059077,60.0
9132,13059078,60.0
9133,13059079,60.0
9134,13059080,60.0
9135,13059081,60.0
9136,13059082,60.0
9137,13059083,60.0
9138,13059084,60.0
9139,13059085,60.0
9140,13059086,60.0
9141,13059087,60.0
9142,13059088,60.0
9143,13059089,60.0
9144,13059090,60.0
9145,13059091,60.0
9146,13059092,60.0
9147,13059093,60.0
9148,13059094,60.0
9149,13059095,60.0
9150,13059096,60.0
9151,13059097,60.0
9152,13059098,60.0
9153,13059099,60.0
9154,13059100,60.0
9155,13059101,60.0
9156,13059102,60.0
9157,13059103,60.0
9158,13059104,60.0
9159,13059105,60.0
9160,13059106,60.0
9161,13059107,60.0
9162,13059108,60.0
9163,13059109,60.0
9164,13059110,60.0
9165,13059111,60.0
9166,13059112,60.0
9167,13059113,60.0
9168,13059114,60.0
9169,13059115,60.0
9170,13059116,60.0
9171,13059117,60.0
9172,13059118,60.0
9173,13059119,60.0
9174,13059120,60.0
9175,13059121,60.0
9176,13059122,60.0
9177,13059123,60.0
9178,13059124,60.0
9179,13059125,60.0
9180,13059126,60.0
9181,13059127,60.0
9182,13059128,60.0
9183,13059129,60.0
9184,13059130,60.0
9185,13059131,60.0
9186,13059132,60.0
9187,13059133,60.0
9188,13059134,60.0
9189,13059135,60.0
9190,13059136,60.0
9191,13059137,60.0
9192,13059138,60.0
9193,13059139,60.0
9194,13059140,60.0
9195,13059141,60.0
9196,13059142,60.0
9197,13059143,60.0
9198,13059144,60.0
9199,13059145,60.0
9200,13059146,60.0
9201,13059147,60.0
9202,13059148,60.0
9203,13059149,60.0
9204,13059150,60.0
9205,13059151,60.0
9206,13059152,60.0
9207,13059153,60.0
9208,13059154,60.0
9209,13059155,60.0
9210,13059156,60.0
9211,13059157,60.0
9212,13059158,60.0
9213,13059159,60.0
9214,13060001,60.0
9215,13060002,60.0
9216,13060003,60.0
9217,13060004,60.0
9218,13060005,60.0
9219,13060006,60.0
9220,13060007,60.0
9221,13060008,60.0
9222,13060009,60.0
9223,13060010,60.0
9224,13060011,60.0
9225,13060012,60.0
9226,13060013,60.0
9227,13060014,60.0
9228,13060015,60.0
9229,13060016,60.0
9230,13060017,60.0
9231,13060018,60.0
9232,13060019,60.0
9233,13060020,60.0
9234,13060021,60.0
9235,13060022,60.0
9236,13060023,60.0
9237,13060024,60.0
9238,13060025,60.0
9239,13060026,60.0
9240,13060027,60.0
9241,13060028,60.0
9242,13060029,60.0
9243,13060030,60.0
9244,13060031,60.0
9245,13060032,60.0
9246,13060033,60.0
9247,13060034,60.0
9248,13060035,60.0
9249,13060036,60.0
9250,13060037,60.0
9251,13060038,60.0
9252,13060039,60.0
9253,13060040,60.0
9254,13060041,60.0
9255,13060042,60.0
9256,13060043,60.0
9257,13060044,60.0
9258,13060045,60.0
9259,13060046,60.0
9260,13060047,60.0
9261,13060048,60.0
9262,13060049,60.0
9263,13060050,60.0
9264,13060051,60.0
9265,13060052,60.0
9266,13060053,60.0
9267,13060054,60.0
9268,13060055,60.0
9269,13060056,60.0
9270,13060057,60.0
9271,13060058,60.0
9272,13060059,60.0
9273,13060060,60.0
9274,13060061,60.0
9275,13060062,60.0
9276,13060063,60.0
9277,13060064,60.0
9278,13060065,60.0
9279,13060066,60.0
9280,13060067,60.0
9281,13060068,60.0
9282,13060069,60.0
9283,13060070,60.0
9284,13060071,60.0
9285,13060072,60.0
9286,13060073,60.0
9287,13060074,60.0
9288,13060075,60.0
9289,13060076,60.0
9290,13060077,60.0
9291,13060078,60.0
9292,13060079,60.0
9293,13060080,60.0
9294,13060081,60.0
9295,13060082,60.0
9296,13060083,60.0
9297,13060084,60.0
9298,13060085,60.0
9299,13060086,60.0
9300,13060087,60.0
9301,13060088,60.0
9302,13060089,60.0
9303,13060090,60.0
9304,13060091,60.0
9305,13060092,60.0
9306,13060093,60.0
9307,13060094,60.0
9308,13060095,60.0
9309,13060096,60.0
9310,13060097,60.0
9311,13060098,60.0
9312,13060099,60.0
9313,13060100,60.0
9314,13060101,60.0
9315,13060102,60.0
9316,13060103,60.0
9317,13060104,60.0
9318,13060105,60.0
9319,13060106,60.0
9320,13060107,60.0
9321,13060108,60.0
9322,13060109,60.0
9323,13060110,60.0
9324,13060111,60.0
9325,13060112,60.0
9326,13060113,60.0
9327,13060114,60.0
9328,13060115,60.0
9329,13060116,60.0
9330,13060117,60.0
9331,13060118,60.0
9332,13060119,60.0
9333,13060120,60.0
9334,13060121,60.0
9335,13060122,60.0
9336,13060123,60.0
9337,13060124,60.0
9338,13060125,60.0
9339,13060126,60.0
9340,13060127,60.0
9341,13060128,60.0
9342,13060129,60.0
9343,13060130,60.0
9344,13060131,60.0
9345,13060132,60.0
9346,13060133,60.0
9347,13060134,60.0
9348,13060135,60.0
9349,13060136,60.0
9350,13060137,60.0
9351,13060138,60.0
9352,13060139,60.0
9353,13060140,60.0
9354,13060141,60.0
9355,13060142,60.0
9356,13060143,60.0
9357,13060144,60.0
9358,13060145,60.0
9359,13060146,60.0
9360,13060147,60.0
9361,13060148,60.0
9362,13060149,60.0
9363,13060150,60.0
9364,13060151,60.0
9365,13060152,60.0
9366,13060153,60.0
9367,13060154,60.0
9368,13060155,60.0
9369,13060156,60.0
9370,13060157,60.0
9371,13060158,60.0
9372,13060159,60.0
9373,13060160,60.0
9374,13060161,60.0
9375,13060162,60.0
9376,13060163,60.0
9377,13060164,60.0
9378,13060165,60.0
9379,13060166,60.0
9380,13060167,60.0
9381,13060168,60.0
9382,13060169,60.0
9383,13060170,60.0
9384,13060171,60.0
9385,13060172,60.0
9386,13060173,60.0
9387,13060174,60.0
9388,13060175,60.0
9389,13060176,60.0
9390,13060177,60.0
12205,13070001,70.0
12206,13070002,70.0
12207,13070003,70.0
12208,13070004,70.0
12209,13070005,70.0
12210,13070006,70.0
12211,13070007,70.0
12212,13070008,70.0
12213,13070009,70.0
12214,13070010,70.0
12215,13070011,70.0
12216,13070012,70.0
12217,13070013,70.0
12218,13070014,70.0
12219,13070015,70.0
12220,13070016,70.0
12221,13070017,70.0
12222,13070018,70.0
12223,13070019,70.0
12224,13070020,70.0
12225,13070021,70.0
12226,13070022,70.0
12227,13070023,70.0
12228,13070024,70.0
12229,13070025,70.0
12230,13070026,70.0
12231,13070027,70.0
12232,13070028,70.0
12233,13070029,70.0
12234,13070030,70.0
12235,13070031,70.0
12236,13070032,70.0
12237,13070033,70.0
12238,13070034,70.0
12239,13070035,70.0
12240,13070036,70.0
12241,13070037,70.0
12242,13070038,70.0
12243,13070039,70.0
12244,13070040,70.0
12245,13070041,70.0
12246,13070042,70.0
12247,13070043,70.0
12248,13070044,70.0
12249,13070045,70.0
12250,13070046,70.0
12251,13070047,70.0
12252,13070048,70.0
12253,13070049,70.0
12254,13070050,70.0
12255,13070051,70.0
12256,13070052,70.0
12257,13070053,70.0
12258,13070054,70.0
12259,13070055,70.0
12260,13070056,70.0
12261,13070057,70.0
12262,13070058,70.0
12263,13070059,70.0
12264,13070060,70.0
12265,13070061,70.0
12266,13070062,70.0
12267,13070063,70.0
12268,13070064,70.0
12269,13070065,70.0
12270,13070066,70.0
12271,13070067,70.0
12272,13070068,70.0
12273,13070069,70.0
12274,13070070,70.0
12275,13070071,70.0
12276,13070072,70.0
12277,13070073,70.0
12278,13070074,70.0
12279,13070075,70.0
12280,13070076,70.0
12281,13070077,70.0
12282,13070078,70.0
12283,13070079,70.0
12284,13070080,70.0
12285,13070081,70.0
12286,13070082,70.0
12287,13070083,70.0
12735,13072001,80.0
12736,13072002,80.0
12737,13072003,80.0
12738,13072004,80.0
12739,13072005,80.0
12740,13072006,80.0
12741,13072007,80.0
12742,13072008,80.0
12743,13072009,80.0
12744,13072010,80.0
12745,13072011,80.0
12746,13072012,80.0
12747,13072013,80.0
12748,13072014,80.0
12749,13072015,80.0
12750,13072016,80.0
12751,13072017,80.0
12752,13072018,80.0
12753,13072019,80.0
12754,13072020,80.0
12755,13072021,80.0
12756,13072022,80.0
12757,13072023,80.0
12758,13072024,80.0
12759,13072025,80.0
12760,13072026,80.0
12761,13072027,80.0
12762,13072028,80.0
12763,13072029,80.0
12764,13072030,80.0
12765,13072031,80.0
12766,13072032,80.0
12767,13072033,80.0
12768,13072034,80.0
12769,13072035,80.0
12770,13072036,80.0
12771,13072037,80.0
12772,13072038,80.0
12773,13072039,80.0
12774,13072040,80.0
12775,13072041,80.0
12776,13072042,80.0
12777,13072043,80.0
12778,13072044,80.0
12779,13072045,80.0
12780,13072046,80.0
12781,13072047,80.0
12782,13072048,80.0
12783,13072049,80.0
12784,13072050,80.0
12785,13072051,80.0
12786,13072052,80.0
12787,13072053,80.0
12788,13072054,80.0
12789,13072055,80.0
12790,13072056,80.0
12791,13072057,80.0
12792,13072058,80.0
12793,13072059,80.0
12794,13072060,80.0
12288,13073001,70.0
12289,13073002,70.0
12290,13073003,70.0
12291,13073004,70.0
12292,13073005,70.0
12293,13073006,70.0
12294,13073007,70.0
12295,13073008,70.0
12296,13073009,70.0
12297,13073010,70.0
12298,13073011,70.0
12299,13073012,70.0
12300,13073013,70.0
12301,13073014,70.0
12302,13073015,70.0
12303,13073016,70.0
12304,13073017,70.0
12305,13073018,70.0
12306,13073019,70.0
12307,13073020,70.0
12308,13073021,70.0
12309,13073022,70.0
12310,13073023,70.0
12311,13073024,70.0
12312,13073025,70.0
12313,13073026,70.0
12314,13073027,70.0
12315,13073028,70.0
12316,13073029,70.0
12317,13073030,70.0
12318,13073031,70.0
12319,13073032,70.0
12320,13073033,70.0
12321,13073034,70.0
12322,13073035,70.0
12323,13073036,70.0
12324,13073037,70.0
12325,13073038,70.0
12326,13073039,70.0
12327,13073040,70.0
12328,13073041,70.0
12329,13073042,70.0
12330,13073043,70.0
12331,13073044,70.0
12332,13073045,70.0
12333,13073046,70.0
12334,13073047,70.0
12335,13073048,70.0
12336,13073049,70.0
12337,13073050,70.0
12338,13073051,70.0
12339,13073052,70.0
12340,13073053,70.0
12341,13073054,70.0
12342,13073055,70.0
12343,13073056,70.0
12344,13073057,70.0
12345,13073058,70.0
12346,13073059,70.0
12347,13073060,70.0
12348,13073061,70.0
12349,13076001,70.0
12350,13076002,70.0
12351,13076003,70.0
12352,13076004,70.0
12353,13076005,70.0
12354,13077001,35.0
12355,13077002,35.0
12356,13077003,35.0
12357,13077004,35.0
12358,13077005,35.0
12359,13077006,35.0
12360,13077007,35.0
12361,13077008,35.0
12362,13077009,35.0
12363,13077010,35.0
12364,13077011,35.0
12365,13077012,35.0
12366,13077013,35.0
12367,13077014,35.0
12368,13077015,35.0
12369,13077016,35.0
12370,13077017,35.0
12371,13077018,35.0
12372,13077019,35.0
12373,13077020,35.0
12374,13077021,35.0
12375,13077022,35.0
12376,13077023,35.0
12377,13077024,35.0
12378,13077025,35.0
12379,13077026,35.0
12380,13077027,35.0
12381,13077028,35.0
12382,13077029,35.0
12383,13077030,35.0
12384,13077031,35.0
12385,13077032,35.0
12386,13077033,35.0
12387,13077034,35.0
12388,13077035,35.0
12389,13077036,35.0
12390,13077037,35.0
12391,13077038,35.0
12392,13077039,35.0
12393,13077040,35.0
12394,13077041,35.0
12395,13077042,35.0
12396,13077043,35.0
12397,13077044,35.0
12398,13077045,35.0
12399,13077046,35.0
12400,13077047,35.0
12401,13077048,35.0
12402,13077049,35.0
12403,13077050,35.0
12404,13077051,35.0
12405,13077052,35.0
12406,13077053,35.0
12407,13077054,35.0
12408,13077055,35.0
12409,13077056,35.0
12410,13077057,35.0
12411,13077058,35.0
12412,13077059,35.0
12413,13077060,35.0
12414,13077061,35.0
12415,13077062,35.0
12416,13077063,35.0
12417,13077064,35.0
12418,13077065,35.0
12419,13077066,35.0
12420,13077067,35.0
12421,13078001,35.0
12422,13078002,35.0
12423,13078003,35.0
12424,13078004,35.0
12425,13078005,35.0
12426,13078006,35.0
12427,13078007,35.0
12428,13078008,35.0
12429,13078009,35.0
12430,13078010,35.0
12431,13078011,35.0
12432,13078012,35.0
12433,13078013,35.0
12434,13078014,35.0
12435,13078015,35.0
12436,13078016,35.0
12437,13078017,35.0
12438,13078018,35.0
12439,13078019,35.0
12440,13078020,35.0
12441,13078021,35.0
12442,13078022,35.0
12443,13078023,35.0
12444,13078024,35.0
12445,13078025,35.0
12446,13078026,35.0
12447,13078027,35.0
12448,13078028,35.0
12449,13078029,35.0
12450,13078030,35.0
12451,13078031,35.0
12452,13078032,35.0
12453,13078033,35.0
12454,13078034,35.0
12455,13078035,35.0
12456,13078036,35.0
12457,13078037,35.0
12458,13078038,35.0
12459,13078039,35.0
12460,13078040,35.0
12461,13078041,35.0
12462,13078042,35.0
12463,13078043,35.0
12464,13078044,35.0
12465,13078045,35.0
12466,13078046,35.0
12467,13078047,35.0
12468,13078048,35.0
12469,13078049,35.0
12470,13078050,35.0
12471,13078051,35.0
12472,13078052,35.0
12473,13078053,35.0
12474,13078054,35.0
12475,13078055,35.0
12476,13078056,35.0
12477,13078057,35.0
12478,13078058,35.0
12479,13078059,35.0
12480,13078060,35.0
12481,13078061,35.0
12482,13078062,35.0
12483,13078063,35.0
12484,13078064,35.0
12485,13078065,35.0
12486,13078066,35.0
12487,13078067,35.0
12488,13078068,35.0
12489,13078069,35.0
12490,13078070,35.0
12491,13078072,35.0
12492,13078073,35.0
12493,13078074,35.0
12494,13078075,35.0
14982,13090001,70.0
14983,13090002,70.0
14984,13090003,70.0
14985,13090004,70.0
14986,13090005,70.0
14987,13090006,70.0
14988,13090007,70.0
14989,13090008,70.0
14990,13090009,70.0
14991,13090010,70.0
14992,13090011,70.0
14993,13090012,70.0
14994,13090013,70.0
14995,13090014,70.0
14996,13090015,70.0
14997,13090016,70.0
14998,13090017,70.0
14999,13090018,70.0
15000,13090019,70.0
15001,13090020,70.0
15002,13090021,70.0
15003,13090022,70.0
15004,13090023,70.0
15005,13090024,70.0
15006,13090025,70.0
15007,13090026,70.0
15008,13090027,70.0
15009,13090028,70.0
15010,13090029,70.0
15011,13090030,70.0
15012,13090031,70.0
15013,13090032,70.0
15014,13090033,70.0
15015,13090034,70.0
15016,13090035,70.0
15017,13090036,70.0
15018,13090037,70.0
15019,13090038,70.0
15020,13090039,70.0
15021,13090040,70.0
15022,13090041,70.0
15023,13090042,70.0
15024,13090043,70.0
15025,13090044,70.0
15026,13090045,70.0
15027,13090046,70.0
15028,13090047,70.0
15029,13090048,70.0
15030,13090049,70.0
15031,13090050,70.0
15032,13090051,70.0
15033,13090052,70.0
15034,13090053,70.0
15035,13090054,70.0
15036,13090055,70.0
15037,13090056,70.0
15038,13090057,70.0
15039,13090058,70.0
15040,13090059,70.0
15041,13090060,70.0
15042,13090061,70.0
15043,13090062,70.0
15044,13090063,70.0
15045,13090064,70.0
15046,13090065,70.0
15047,13090066,70.0
15048,13090067,70.0
15049,13090068,70.0
15050,13090069,70.0
15051,13090070,70.0
15052,13090071,70.0
15053,13090072,70.0
15054,13090073,70.0
15055,13090074,70.0
15056,13090075,70.0
15057,13090076,70.0
15058,13090077,70.0
15059,13090078,70.0
15060,13090079,70.0
15061,13090080,70.0
15062,13090081,70.0
15063,13090082,70.0
15064,13090083,70.0
15065,13090084,70.0
15066,13090085,70.0
15067,13090086,70.0
15068,13090087,70.0
15069,13090088,70.0
15070,13090089,70.0
15071,13090090,70.0
15072,13090091,70.0
15073,13090092,70.0
15074,13090093,70.0
15075,13090094,70.0
15076,13090095,70.0
15077,13090096,70.0
15078,13090097,70.0
15079,13090098,70.0
15080,13090099,70.0
15081,13090100,70.0
15082,13090101,70.0
15083,13090102,70.0
15084,13090103,70.0
15085,13090104,70.0
15086,13090105,70.0
15087,13090106,70.0
15088,13090107,70.0
15089,13090108,70.0
15090,13090109,70.0
15091,13090110,70.0
15092,13090111,70.0
15093,13090112,70.0
15094,13090113,70.0
13592,13091001,110.0
13593,13091002,110.0
13594,13091003,110.0
13595,13091004,110.0
13596,13091005,110.0
13597,13091006,110.0
13598,13091007,110.0
13599,13091008,110.0
13600,13091009,110.0
13601,13091010,110.0
13602,13091011,110.0
13603,13091012,110.0
13604,13091013,110.0
13605,13091014,110.0
13606,13091015,110.0
13607,13091016,110.0
13608,13091017,110.0
13609,13091018,110.0
13610,13091019,110.0
13611,13091020,110.0
13612,13091021,110.0
13613,13091022,110.0
13614,13091023,110.0
13615,13091024,110.0
13616,13091025,110.0
13617,13091026,110.0
13618,13091027,110.0
13619,13091028,110.0
13620,13091029,110.0
13621,13091030,110.0
13622,13091031,110.0
13623,13091032,110.0
13624,13091033,110.0
13625,13091034,110.0
13626,13091035,110.0
13627,13091036,110.0
13628,13091037,110.0
13629,13091038,110.0
13630,13091039,110.0
13631,13091040,110.0
13632,13091041,110.0
13633,13091042,110.0
13634,13091043,110.0
13635,13091044,110.0
13636,13091045,110.0
13637,13091046,110.0
13638,13091047,110.0
13639,13091048,110.0
13640,13091049,110.0
13641,13091050,110.0
13642,13091051,110.0
13643,13091052,110.0
13644,13091053,110.0
13645,13091054,110.0
13646,13091055,110.0
13647,13091056,110.0
13648,13091057,110.0
13649,13091058,110.0
13650,13091059,110.0
13651,13091060,110.0
13652,13091061,110.0
13653,13091062,110.0
13654,13091063,110.0
13655,13091064,110.0
13656,13091065,110.0
13657,13091066,110.0
13658,13091067,110.0
13659,13091068,110.0
13660,13091069,110.0
13661,13091070,110.0
13662,13091071,110.0
13663,13091072,110.0
13664,13091073,110.0
13665,13091074,110.0
13666,13091075,110.0
13667,13091076,110.0
13668,13091077,110.0
13669,13091078,110.0
13670,13091079,110.0
13671,13091080,110.0
13672,13091081,110.0
13673,13091082,110.0
13674,13091083,110.0
13675,13091084,110.0
13676,13091085,110.0
13677,13091086,110.0
13678,13091087,110.0
13679,13091088,110.0
13680,13091089,110.0
13681,13091090,110.0
13682,13091091,110.0
13683,13091092,110.0
13684,13091093,110.0
13685,13091094,110.0
13686,13091095,110.0
13687,13091096,110.0
13688,13091097,110.0
13689,13092001,110.0
13690,13092002,110.0
13691,13092003,110.0
13692,13092004,110.0
13693,13092005,110.0
13694,13092006,110.0
13695,13092007,110.0
13696,13092008,110.0
13697,13092009,110.0
13698,13092010,110.0
13699,13092011,110.0
13700,13092012,110.0
13701,13092013,110.0
13702,13092014,110.0
13703,13092015,110.0
13704,13092016,110.0
13705,13092017,110.0
13706,13092018,110.0
13707,13092019,110.0
13708,13092020,110.0
13709,13092021,110.0
13710,13092022,110.0
13711,13092023,110.0
13712,13092024,110.0
13713,13092025,110.0
13714,13092026,110.0
13715,13092027,110.0
13716,13092028,110.0
13717,13092029,110.0
13718,13092030,110.0
13719,13092031,110.0
13720,13092032,110.0
13721,13092033,110.0
13722,13092034,110.0
13723,13092035,110.0
13724,13092036,110.0
13725,13092037,110.0
13726,13092038,110.0
13727,13092039,110.0
13728,13092040,110.0
13729,13092041,110.0
13730,13092042,110.0
13731,13092043,110.0
13732,13092044,110.0
13733,13092045,110.0
13734,13092046,110.0
13735,13092047,110.0
13736,13092048,110.0
13737,13092049,110.0
13738,13092050,110.0
13739,13092051,110.0
13740,13092052,110.0
13741,13092053,110.0
13742,13092054,110.0
13743,13092055,110.0
13744,13092056,110.0
13745,13092057,110.0
13746,13092058,110.0
13747,13092059,110.0
13748,13092060,110.0
13749,13092061,110.0
13750,13092062,110.0
13751,13092063,110.0
13752,13092064,110.0
13753,13092065,110.0
13754,13092066,110.0
13755,13092067,110.0
13756,13092068,110.0
13757,13092069,110.0
13758,13092070,110.0
13759,13092071,110.0
13760,13092072,110.0
13761,13092073,110.0
13762,13092074,110.0
13763,13092075,110.0
13764,13092076,110.0
15095,13093001,70.0
15096,13093002,70.0
15097,13093003,70.0
15098,13093004,70.0
15099,13093005,70.0
15100,13093006,70.0
15101,13093007,70.0
15102,13093008,70.0
15103,13093009,70.0
15104,13093010,70.0
15105,13093011,70.0
15106,13093012,70.0
15107,13093013,70.0
15108,13093014,70.0
15109,13093015,70.0
15110,13093016,70.0
15111,13093017,70.0
15112,13093018,70.0
15113,13093019,70.0
15114,13093020,70.0
15115,13093021,70.0
15116,13093022,70.0
15117,13093023,70.0
15118,13093024,70.0
15119,13093025,70.0
15120,13093026,70.0
15121,13093027,70.0
15122,13093028,70.0
15123,13093029,70.0
15124,13093030,70.0
15125,13093031,70.0
15126,13093032,70.0
15127,13093033,70.0
15128,13093034,70.0
15129,13093035,70.0
15130,13093036,70.0
15131,13093037,70.0
15132,13093038,70.0
15133,13093039,70.0
15134,13093040,70.0
15135,13093041,70.0
15136,13093042,70.0
15137,13093043,70.0
15138,13093044,70.0
15139,13093045,70.0
15140,13093046,70.0
15141,13093047,70.0
15142,13093048,70.0
15143,13093049,70.0
15144,13093050,70.0
15145,13093051,70.0
15146,13093052,70.0
15147,13093053,70.0
15148,13093054,70.0
15149,13093055,70.0
15150,13093056,70.0
15151,13093057,70.0
